iterations,cost
97560,0.000248
97561,0.000248
97562,0.000248
97563,0.000248
97564,0.000248
97565,0.000248
97566,0.000248
97567,0.000248
97568,0.000248
97569,0.000248
97570,0.000248
97571,0.000248
97572,0.000248
97573,0.000248
97574,0.000248
97575,0.000248
97576,0.000248
97577,0.000248
97578,0.000248
97579,0.000248
97580,0.000248
97581,0.000248
97582,0.000248
97583,0.000248
97584,0.000248
97585,0.000248
97586,0.000248
97587,0.000248
97588,0.000248
97589,0.000248
97590,0.000248
97591,0.000248
97592,0.000248
97593,0.000248
97594,0.000248
97595,0.000248
97596,0.000248
97597,0.000248
97598,0.000248
97599,0.000248
97600,0.000248
97601,0.000248
97602,0.000248
97603,0.000248
97604,0.000248
97605,0.000248
97606,0.000248
97607,0.000248
97608,0.000248
97609,0.000248
97610,0.000248
97611,0.000248
97612,0.000248
97613,0.000248
97614,0.000248
97615,0.000248
97616,0.000248
97617,0.000248
97618,0.000248
97619,0.000248
97620,0.000248
97621,0.000248
97622,0.000248
97623,0.000248
97624,0.000248
97625,0.000248
97626,0.000248
97627,0.000248
97628,0.000248
97629,0.000248
97630,0.000248
97631,0.000248
97632,0.000248
97633,0.000248
97634,0.000248
97635,0.000248
97636,0.000248
97637,0.000248
97638,0.000248
97639,0.000248
97640,0.000248
97641,0.000248
97642,0.000248
97643,0.000248
97644,0.000248
97645,0.000248
97646,0.000248
97647,0.000248
97648,0.000248
97649,0.000248
97650,0.000248
97651,0.000248
97652,0.000248
97653,0.000248
97654,0.000248
97655,0.000248
97656,0.000248
97657,0.000248
97658,0.000248
97659,0.000248
97660,0.000248
97661,0.000248
97662,0.000248
97663,0.000248
97664,0.000248
97665,0.000248
97666,0.000248
97667,0.000248
97668,0.000248
97669,0.000248
97670,0.000248
97671,0.000248
97672,0.000248
97673,0.000248
97674,0.000248
97675,0.000248
97676,0.000248
97677,0.000248
97678,0.000248
97679,0.000248
97680,0.000248
97681,0.000248
97682,0.000248
97683,0.000248
97684,0.000248
97685,0.000248
97686,0.000248
97687,0.000248
97688,0.000248
97689,0.000248
97690,0.000248
97691,0.000248
97692,0.000248
97693,0.000248
97694,0.000248
97695,0.000248
97696,0.000248
97697,0.000248
97698,0.000248
97699,0.000248
97700,0.000248
97701,0.000248
97702,0.000248
97703,0.000248
97704,0.000248
97705,0.000248
97706,0.000248
97707,0.000248
97708,0.000248
97709,0.000248
97710,0.000248
97711,0.000248
97712,0.000248
97713,0.000248
97714,0.000248
97715,0.000248
97716,0.000248
97717,0.000248
97718,0.000248
97719,0.000248
97720,0.000248
97721,0.000248
97722,0.000248
97723,0.000248
97724,0.000248
97725,0.000248
97726,0.000248
97727,0.000248
97728,0.000248
97729,0.000248
97730,0.000248
97731,0.000248
97732,0.000248
97733,0.000248
97734,0.000248
97735,0.000248
97736,0.000248
97737,0.000248
97738,0.000248
97739,0.000248
97740,0.000248
97741,0.000248
97742,0.000248
97743,0.000248
97744,0.000248
97745,0.000248
97746,0.000248
97747,0.000248
97748,0.000248
97749,0.000248
97750,0.000248
97751,0.000248
97752,0.000248
97753,0.000247
97754,0.000247
97755,0.000247
97756,0.000247
97757,0.000247
97758,0.000247
97759,0.000247
97760,0.000247
97761,0.000247
97762,0.000247
97763,0.000247
97764,0.000247
97765,0.000247
97766,0.000247
97767,0.000247
97768,0.000247
97769,0.000247
97770,0.000247
97771,0.000247
97772,0.000247
97773,0.000247
97774,0.000247
97775,0.000247
97776,0.000247
97777,0.000247
97778,0.000247
97779,0.000247
97780,0.000247
97781,0.000247
97782,0.000247
97783,0.000247
97784,0.000247
97785,0.000247
97786,0.000247
97787,0.000247
97788,0.000247
97789,0.000247
97790,0.000247
97791,0.000247
97792,0.000247
97793,0.000247
97794,0.000247
97795,0.000247
97796,0.000247
97797,0.000247
97798,0.000247
97799,0.000247
97800,0.000247
97801,0.000247
97802,0.000247
97803,0.000247
97804,0.000247
97805,0.000247
97806,0.000247
97807,0.000247
97808,0.000247
97809,0.000247
97810,0.000247
97811,0.000247
97812,0.000247
97813,0.000247
97814,0.000247
97815,0.000247
97816,0.000247
97817,0.000247
97818,0.000247
97819,0.000247
97820,0.000247
97821,0.000247
97822,0.000247
97823,0.000247
97824,0.000247
97825,0.000247
97826,0.000247
97827,0.000247
97828,0.000247
97829,0.000247
97830,0.000247
97831,0.000247
97832,0.000247
97833,0.000247
97834,0.000247
97835,0.000247
97836,0.000247
97837,0.000247
97838,0.000247
97839,0.000247
97840,0.000247
97841,0.000247
97842,0.000247
97843,0.000247
97844,0.000247
97845,0.000247
97846,0.000247
97847,0.000247
97848,0.000247
97849,0.000247
97850,0.000247
97851,0.000247
97852,0.000247
97853,0.000247
97854,0.000247
97855,0.000247
97856,0.000247
97857,0.000247
97858,0.000247
97859,0.000247
97860,0.000247
97861,0.000247
97862,0.000247
97863,0.000247
97864,0.000247
97865,0.000247
97866,0.000247
97867,0.000247
97868,0.000247
97869,0.000247
97870,0.000247
97871,0.000247
97872,0.000247
97873,0.000247
97874,0.000247
97875,0.000247
97876,0.000247
97877,0.000247
97878,0.000247
97879,0.000247
97880,0.000247
97881,0.000247
97882,0.000247
97883,0.000247
97884,0.000247
97885,0.000247
97886,0.000247
97887,0.000247
97888,0.000247
97889,0.000247
97890,0.000247
97891,0.000247
97892,0.000247
97893,0.000247
97894,0.000247
97895,0.000247
97896,0.000247
97897,0.000247
97898,0.000247
97899,0.000247
97900,0.000247
97901,0.000247
97902,0.000247
97903,0.000247
97904,0.000247
97905,0.000247
97906,0.000247
97907,0.000247
97908,0.000247
97909,0.000247
97910,0.000247
97911,0.000247
97912,0.000247
97913,0.000247
97914,0.000247
97915,0.000247
97916,0.000247
97917,0.000247
97918,0.000247
97919,0.000247
97920,0.000247
97921,0.000247
97922,0.000247
97923,0.000247
97924,0.000247
97925,0.000247
97926,0.000247
97927,0.000247
97928,0.000247
97929,0.000247
97930,0.000247
97931,0.000247
97932,0.000247
97933,0.000247
97934,0.000247
97935,0.000247
97936,0.000247
97937,0.000247
97938,0.000247
97939,0.000247
97940,0.000247
97941,0.000247
97942,0.000247
97943,0.000247
97944,0.000247
97945,0.000247
97946,0.000247
97947,0.000247
97948,0.000247
97949,0.000247
97950,0.000247
97951,0.000247
97952,0.000247
97953,0.000247
97954,0.000247
97955,0.000247
97956,0.000247
97957,0.000247
97958,0.000247
97959,0.000247
97960,0.000247
97961,0.000247
97962,0.000247
97963,0.000247
97964,0.000247
97965,0.000247
97966,0.000247
97967,0.000247
97968,0.000247
97969,0.000247
97970,0.000247
97971,0.000247
97972,0.000247
97973,0.000247
97974,0.000247
97975,0.000247
97976,0.000247
97977,0.000247
97978,0.000247
97979,0.000247
97980,0.000247
97981,0.000247
97982,0.000247
97983,0.000247
97984,0.000247
97985,0.000247
97986,0.000247
97987,0.000247
97988,0.000247
97989,0.000247
97990,0.000247
97991,0.000247
97992,0.000247
97993,0.000247
97994,0.000247
97995,0.000247
97996,0.000247
97997,0.000247
97998,0.000247
97999,0.000247
98000,0.000247
98001,0.000247
98002,0.000247
98003,0.000247
98004,0.000247
98005,0.000247
98006,0.000247
98007,0.000247
98008,0.000247
98009,0.000247
98010,0.000247
98011,0.000247
98012,0.000247
98013,0.000247
98014,0.000247
98015,0.000247
98016,0.000247
98017,0.000247
98018,0.000247
98019,0.000247
98020,0.000247
98021,0.000247
98022,0.000247
98023,0.000247
98024,0.000247
98025,0.000247
98026,0.000247
98027,0.000247
98028,0.000247
98029,0.000247
98030,0.000247
98031,0.000247
98032,0.000247
98033,0.000247
98034,0.000247
98035,0.000247
98036,0.000247
98037,0.000247
98038,0.000247
98039,0.000247
98040,0.000247
98041,0.000247
98042,0.000247
98043,0.000247
98044,0.000247
98045,0.000247
98046,0.000247
98047,0.000247
98048,0.000247
98049,0.000247
98050,0.000247
98051,0.000247
98052,0.000247
98053,0.000247
98054,0.000247
98055,0.000247
98056,0.000247
98057,0.000247
98058,0.000247
98059,0.000247
98060,0.000247
98061,0.000247
98062,0.000247
98063,0.000247
98064,0.000247
98065,0.000247
98066,0.000247
98067,0.000247
98068,0.000247
98069,0.000247
98070,0.000247
98071,0.000247
98072,0.000247
98073,0.000247
98074,0.000247
98075,0.000247
98076,0.000247
98077,0.000247
98078,0.000247
98079,0.000247
98080,0.000247
98081,0.000247
98082,0.000247
98083,0.000247
98084,0.000247
98085,0.000247
98086,0.000247
98087,0.000247
98088,0.000247
98089,0.000247
98090,0.000247
98091,0.000247
98092,0.000247
98093,0.000247
98094,0.000247
98095,0.000247
98096,0.000247
98097,0.000247
98098,0.000247
98099,0.000247
98100,0.000247
98101,0.000247
98102,0.000247
98103,0.000247
98104,0.000247
98105,0.000247
98106,0.000247
98107,0.000247
98108,0.000247
98109,0.000247
98110,0.000247
98111,0.000247
98112,0.000247
98113,0.000247
98114,0.000247
98115,0.000247
98116,0.000247
98117,0.000247
98118,0.000247
98119,0.000247
98120,0.000247
98121,0.000247
98122,0.000247
98123,0.000247
98124,0.000247
98125,0.000247
98126,0.000247
98127,0.000247
98128,0.000247
98129,0.000246
98130,0.000246
98131,0.000246
98132,0.000246
98133,0.000246
98134,0.000246
98135,0.000246
98136,0.000246
98137,0.000246
98138,0.000246
98139,0.000246
98140,0.000246
98141,0.000246
98142,0.000246
98143,0.000246
98144,0.000246
98145,0.000246
98146,0.000246
98147,0.000246
98148,0.000246
98149,0.000246
98150,0.000246
98151,0.000246
98152,0.000246
98153,0.000246
98154,0.000246
98155,0.000246
98156,0.000246
98157,0.000246
98158,0.000246
98159,0.000246
98160,0.000246
98161,0.000246
98162,0.000246
98163,0.000246
98164,0.000246
98165,0.000246
98166,0.000246
98167,0.000246
98168,0.000246
98169,0.000246
98170,0.000246
98171,0.000246
98172,0.000246
98173,0.000246
98174,0.000246
98175,0.000246
98176,0.000246
98177,0.000246
98178,0.000246
98179,0.000246
98180,0.000246
98181,0.000246
98182,0.000246
98183,0.000246
98184,0.000246
98185,0.000246
98186,0.000246
98187,0.000246
98188,0.000246
98189,0.000246
98190,0.000246
98191,0.000246
98192,0.000246
98193,0.000246
98194,0.000246
98195,0.000246
98196,0.000246
98197,0.000246
98198,0.000246
98199,0.000246
98200,0.000246
98201,0.000246
98202,0.000246
98203,0.000246
98204,0.000246
98205,0.000246
98206,0.000246
98207,0.000246
98208,0.000246
98209,0.000246
98210,0.000246
98211,0.000246
98212,0.000246
98213,0.000246
98214,0.000246
98215,0.000246
98216,0.000246
98217,0.000246
98218,0.000246
98219,0.000246
98220,0.000246
98221,0.000246
98222,0.000246
98223,0.000246
98224,0.000246
98225,0.000246
98226,0.000246
98227,0.000246
98228,0.000246
98229,0.000246
98230,0.000246
98231,0.000246
98232,0.000246
98233,0.000246
98234,0.000246
98235,0.000246
98236,0.000246
98237,0.000246
98238,0.000246
98239,0.000246
98240,0.000246
98241,0.000246
98242,0.000246
98243,0.000246
98244,0.000246
98245,0.000246
98246,0.000246
98247,0.000246
98248,0.000246
98249,0.000246
98250,0.000246
98251,0.000246
98252,0.000246
98253,0.000246
98254,0.000246
98255,0.000246
98256,0.000246
98257,0.000246
98258,0.000246
98259,0.000246
98260,0.000246
98261,0.000246
98262,0.000246
98263,0.000246
98264,0.000246
98265,0.000246
98266,0.000246
98267,0.000246
98268,0.000246
98269,0.000246
98270,0.000246
98271,0.000246
98272,0.000246
98273,0.000246
98274,0.000246
98275,0.000246
98276,0.000246
98277,0.000246
98278,0.000246
98279,0.000246
98280,0.000246
98281,0.000246
98282,0.000246
98283,0.000246
98284,0.000246
98285,0.000246
98286,0.000246
98287,0.000246
98288,0.000246
98289,0.000246
98290,0.000246
98291,0.000246
98292,0.000246
98293,0.000246
98294,0.000246
98295,0.000246
98296,0.000246
98297,0.000246
98298,0.000246
98299,0.000246
98300,0.000246
98301,0.000246
98302,0.000246
98303,0.000246
98304,0.000246
98305,0.000246
98306,0.000246
98307,0.000246
98308,0.000246
98309,0.000246
98310,0.000246
98311,0.000246
98312,0.000246
98313,0.000246
98314,0.000246
98315,0.000246
98316,0.000246
98317,0.000246
98318,0.000246
98319,0.000246
98320,0.000246
98321,0.000246
98322,0.000246
98323,0.000246
98324,0.000246
98325,0.000246
98326,0.000246
98327,0.000246
98328,0.000246
98329,0.000246
98330,0.000246
98331,0.000246
98332,0.000246
98333,0.000246
98334,0.000246
98335,0.000246
98336,0.000246
98337,0.000246
98338,0.000246
98339,0.000246
98340,0.000246
98341,0.000246
98342,0.000246
98343,0.000246
98344,0.000246
98345,0.000246
98346,0.000246
98347,0.000246
98348,0.000246
98349,0.000246
98350,0.000246
98351,0.000246
98352,0.000246
98353,0.000246
98354,0.000246
98355,0.000246
98356,0.000246
98357,0.000246
98358,0.000246
98359,0.000246
98360,0.000246
98361,0.000246
98362,0.000246
98363,0.000246
98364,0.000246
98365,0.000246
98366,0.000246
98367,0.000246
98368,0.000246
98369,0.000246
98370,0.000246
98371,0.000246
98372,0.000246
98373,0.000246
98374,0.000246
98375,0.000246
98376,0.000246
98377,0.000246
98378,0.000246
98379,0.000246
98380,0.000246
98381,0.000246
98382,0.000246
98383,0.000246
98384,0.000246
98385,0.000246
98386,0.000246
98387,0.000246
98388,0.000246
98389,0.000246
98390,0.000246
98391,0.000246
98392,0.000246
98393,0.000246
98394,0.000246
98395,0.000246
98396,0.000246
98397,0.000246
98398,0.000246
98399,0.000246
98400,0.000246
98401,0.000246
98402,0.000246
98403,0.000246
98404,0.000246
98405,0.000246
98406,0.000246
98407,0.000246
98408,0.000246
98409,0.000246
98410,0.000246
98411,0.000246
98412,0.000246
98413,0.000246
98414,0.000246
98415,0.000246
98416,0.000246
98417,0.000246
98418,0.000246
98419,0.000246
98420,0.000246
98421,0.000246
98422,0.000246
98423,0.000246
98424,0.000246
98425,0.000246
98426,0.000246
98427,0.000246
98428,0.000246
98429,0.000246
98430,0.000246
98431,0.000246
98432,0.000246
98433,0.000246
98434,0.000246
98435,0.000246
98436,0.000246
98437,0.000246
98438,0.000246
98439,0.000246
98440,0.000246
98441,0.000246
98442,0.000246
98443,0.000246
98444,0.000246
98445,0.000246
98446,0.000246
98447,0.000246
98448,0.000246
98449,0.000246
98450,0.000246
98451,0.000246
98452,0.000246
98453,0.000246
98454,0.000246
98455,0.000246
98456,0.000246
98457,0.000246
98458,0.000246
98459,0.000246
98460,0.000246
98461,0.000246
98462,0.000246
98463,0.000246
98464,0.000246
98465,0.000246
98466,0.000246
98467,0.000246
98468,0.000246
98469,0.000246
98470,0.000246
98471,0.000246
98472,0.000246
98473,0.000246
98474,0.000246
98475,0.000246
98476,0.000246
98477,0.000246
98478,0.000246
98479,0.000246
98480,0.000246
98481,0.000246
98482,0.000246
98483,0.000246
98484,0.000246
98485,0.000246
98486,0.000246
98487,0.000246
98488,0.000246
98489,0.000246
98490,0.000246
98491,0.000246
98492,0.000246
98493,0.000246
98494,0.000246
98495,0.000246
98496,0.000246
98497,0.000246
98498,0.000246
98499,0.000246
98500,0.000246
98501,0.000246
98502,0.000246
98503,0.000246
98504,0.000246
98505,0.000246
98506,0.000246
98507,0.000245
98508,0.000245
98509,0.000245
98510,0.000245
98511,0.000245
98512,0.000245
98513,0.000245
98514,0.000245
98515,0.000245
98516,0.000245
98517,0.000245
98518,0.000245
98519,0.000245
98520,0.000245
98521,0.000245
98522,0.000245
98523,0.000245
98524,0.000245
98525,0.000245
98526,0.000245
98527,0.000245
98528,0.000245
98529,0.000245
98530,0.000245
98531,0.000245
98532,0.000245
98533,0.000245
98534,0.000245
98535,0.000245
98536,0.000245
98537,0.000245
98538,0.000245
98539,0.000245
98540,0.000245
98541,0.000245
98542,0.000245
98543,0.000245
98544,0.000245
98545,0.000245
98546,0.000245
98547,0.000245
98548,0.000245
98549,0.000245
98550,0.000245
98551,0.000245
98552,0.000245
98553,0.000245
98554,0.000245
98555,0.000245
98556,0.000245
98557,0.000245
98558,0.000245
98559,0.000245
98560,0.000245
98561,0.000245
98562,0.000245
98563,0.000245
98564,0.000245
98565,0.000245
98566,0.000245
98567,0.000245
98568,0.000245
98569,0.000245
98570,0.000245
98571,0.000245
98572,0.000245
98573,0.000245
98574,0.000245
98575,0.000245
98576,0.000245
98577,0.000245
98578,0.000245
98579,0.000245
98580,0.000245
98581,0.000245
98582,0.000245
98583,0.000245
98584,0.000245
98585,0.000245
98586,0.000245
98587,0.000245
98588,0.000245
98589,0.000245
98590,0.000245
98591,0.000245
98592,0.000245
98593,0.000245
98594,0.000245
98595,0.000245
98596,0.000245
98597,0.000245
98598,0.000245
98599,0.000245
98600,0.000245
98601,0.000245
98602,0.000245
98603,0.000245
98604,0.000245
98605,0.000245
98606,0.000245
98607,0.000245
98608,0.000245
98609,0.000245
98610,0.000245
98611,0.000245
98612,0.000245
98613,0.000245
98614,0.000245
98615,0.000245
98616,0.000245
98617,0.000245
98618,0.000245
98619,0.000245
98620,0.000245
98621,0.000245
98622,0.000245
98623,0.000245
98624,0.000245
98625,0.000245
98626,0.000245
98627,0.000245
98628,0.000245
98629,0.000245
98630,0.000245
98631,0.000245
98632,0.000245
98633,0.000245
98634,0.000245
98635,0.000245
98636,0.000245
98637,0.000245
98638,0.000245
98639,0.000245
98640,0.000245
98641,0.000245
98642,0.000245
98643,0.000245
98644,0.000245
98645,0.000245
98646,0.000245
98647,0.000245
98648,0.000245
98649,0.000245
98650,0.000245
98651,0.000245
98652,0.000245
98653,0.000245
98654,0.000245
98655,0.000245
98656,0.000245
98657,0.000245
98658,0.000245
98659,0.000245
98660,0.000245
98661,0.000245
98662,0.000245
98663,0.000245
98664,0.000245
98665,0.000245
98666,0.000245
98667,0.000245
98668,0.000245
98669,0.000245
98670,0.000245
98671,0.000245
98672,0.000245
98673,0.000245
98674,0.000245
98675,0.000245
98676,0.000245
98677,0.000245
98678,0.000245
98679,0.000245
98680,0.000245
98681,0.000245
98682,0.000245
98683,0.000245
98684,0.000245
98685,0.000245
98686,0.000245
98687,0.000245
98688,0.000245
98689,0.000245
98690,0.000245
98691,0.000245
98692,0.000245
98693,0.000245
98694,0.000245
98695,0.000245
98696,0.000245
98697,0.000245
98698,0.000245
98699,0.000245
98700,0.000245
98701,0.000245
98702,0.000245
98703,0.000245
98704,0.000245
98705,0.000245
98706,0.000245
98707,0.000245
98708,0.000245
98709,0.000245
98710,0.000245
98711,0.000245
98712,0.000245
98713,0.000245
98714,0.000245
98715,0.000245
98716,0.000245
98717,0.000245
98718,0.000245
98719,0.000245
98720,0.000245
98721,0.000245
98722,0.000245
98723,0.000245
98724,0.000245
98725,0.000245
98726,0.000245
98727,0.000245
98728,0.000245
98729,0.000245
98730,0.000245
98731,0.000245
98732,0.000245
98733,0.000245
98734,0.000245
98735,0.000245
98736,0.000245
98737,0.000245
98738,0.000245
98739,0.000245
98740,0.000245
98741,0.000245
98742,0.000245
98743,0.000245
98744,0.000245
98745,0.000245
98746,0.000245
98747,0.000245
98748,0.000245
98749,0.000245
98750,0.000245
98751,0.000245
98752,0.000245
98753,0.000245
98754,0.000245
98755,0.000245
98756,0.000245
98757,0.000245
98758,0.000245
98759,0.000245
98760,0.000245
98761,0.000245
98762,0.000245
98763,0.000245
98764,0.000245
98765,0.000245
98766,0.000245
98767,0.000245
98768,0.000245
98769,0.000245
98770,0.000245
98771,0.000245
98772,0.000245
98773,0.000245
98774,0.000245
98775,0.000245
98776,0.000245
98777,0.000245
98778,0.000245
98779,0.000245
98780,0.000245
98781,0.000245
98782,0.000245
98783,0.000245
98784,0.000245
98785,0.000245
98786,0.000245
98787,0.000245
98788,0.000245
98789,0.000245
98790,0.000245
98791,0.000245
98792,0.000245
98793,0.000245
98794,0.000245
98795,0.000245
98796,0.000245
98797,0.000245
98798,0.000245
98799,0.000245
98800,0.000245
98801,0.000245
98802,0.000245
98803,0.000245
98804,0.000245
98805,0.000245
98806,0.000245
98807,0.000245
98808,0.000245
98809,0.000245
98810,0.000245
